trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,passenger_count,capacity_percentage,trip_status,delayed,peak_hour,weekday,datetime,hour,day_name,on_time,delayed_5min,trip_duration_min
T06948,2023-03-12,17:00:00,Tram,Route_14,Station_6,Station_36,17:02:15,17:36:15,4,18,20,108,Completed,1,1,6,2023-03-12 17:00:00,17,Sunday,0,1,34.0
T06905,2023-03-12,17:00:00,Tram,Route_10,Station_14,Station_5,17:22:00,17:53:00,-2,19,49,45,Completed,1,1,6,2023-03-12 17:00:00,17,Sunday,0,1,31.0
T06932,2023-03-12,17:15:00,Tram,Route_19,Station_11,Station_47,17:54:30,19:39:30,8,26,26,26,Completed,1,1,6,2023-03-12 17:15:00,17,Sunday,0,1,105.0
T06983,2023-03-12,17:30:00,Bus,Route_18,Station_43,Station_9,17:18:30,17:55:30,0,-1,24,37,Completed,0,1,6,2023-03-12 17:30:00,17,Sunday,1,0,37.0
T06921,2023-03-12,17:45:00,Tram,Route_10,Station_10,Station_37,17:06:30,18:13:30,7,24,54,101,Completed,1,1,6,2023-03-12 17:45:00,17,Sunday,0,1,67.0
T06908,2023-03-12,18:00:00,Train,Route_1,Station_23,Station_45,18:42:15,20:34:15,7,16,47,31,Completed,1,1,6,2023-03-12 18:00:00,18,Sunday,0,1,112.0
T06945,2023-03-12,18:30:00,Train,Route_10,Station_37,Station_20,18:07:00,19:09:00,-1,11,31,16,Completed,1,1,6,2023-03-12 18:30:00,18,Sunday,0,1,62.0
T06930,2023-03-12,19:15:00,Metro,Route_4,Station_15,Station_27,19:56:00,21:55:00,12,10,45,24,Completed,1,1,6,2023-03-12 19:15:00,19,Sunday,0,1,119.0
T06938,2023-03-12,19:15:00,Metro,Route_6,Station_2,Station_10,19:03:45,20:43:45,0,9,20,105,Completed,1,1,6,2023-03-12 19:15:00,19,Sunday,0,1,100.0
T06997,2023-03-12,19:45:00,Tram,Route_9,Station_31,Station_42,19:20:00,21:11:00,5,14,38,20,Completed,1,1,6,2023-03-12 19:45:00,19,Sunday,0,1,111.0
T06934,2023-03-12,19:45:00,Tram,Route_5,Station_32,Station_1,19:15:30,19:48:30,9,9,36,33,Completed,1,1,6,2023-03-12 19:45:00,19,Sunday,0,1,33.0
T06933,2023-03-12,19:45:00,Tram,Route_19,Station_28,Station_10,19:43:30,21:40:30,5,18,30,76,Completed,1,1,6,2023-03-12 19:45:00,19,Sunday,0,1,117.0
T06994,2023-03-12,19:45:00,Bus,Route_11,Station_1,Station_11,19:55:15,20:54:15,12,13,29,39,Completed,1,1,6,2023-03-12 19:45:00,19,Sunday,0,1,59.0
T06912,2023-03-12,20:15:00,Bus,Route_4,Station_23,Station_41,20:04:15,20:53:15,7,6,6,79,Completed,1,0,6,2023-03-12 20:15:00,20,Sunday,0,1,49.0
T06910,2023-03-12,21:00:00,Tram,Route_1,Station_16,Station_37,21:50:30,23:31:30,18,20,16,75,Completed,1,0,6,2023-03-12 21:00:00,21,Sunday,0,1,101.0
T06906,2023-03-12,21:15:00,Bus,Route_11,Station_21,Station_42,21:57:30,22:50:30,3,14,44,70,Completed,1,0,6,2023-03-12 21:15:00,21,Sunday,0,1,53.0
T06918,2023-03-12,21:15:00,Bus,Route_5,Station_37,Station_24,21:38:30,23:00:30,16,16,13,87,Completed,1,0,6,2023-03-12 21:15:00,21,Sunday,0,1,82.0
T06937,2023-03-12,21:30:00,Metro,Route_3,Station_40,Station_22,21:32:45,22:09:45,3,4,16,50,Completed,1,0,6,2023-03-12 21:30:00,21,Sunday,0,0,37.0
T06943,2023-03-12,21:45:00,Bus,Route_1,Station_32,Station_49,21:31:00,23:01:00,2,8,30,91,Completed,1,0,6,2023-03-12 21:45:00,21,Sunday,0,1,90.0
T06962,2023-03-12,22:00:00,Tram,Route_4,Station_45,Station_34,22:11:45,23:40:45,6,1,13,60,Completed,1,0,6,2023-03-12 22:00:00,22,Sunday,0,0,89.0
T06926,2023-03-12,22:00:00,Bus,Route_7,Station_21,Station_17,22:34:00,00:16:00,15,12,14,53,Completed,1,0,6,2023-03-12 22:00:00,22,Sunday,0,1,102.0
T06972,2023-03-12,22:00:00,Tram,Route_11,Station_49,Station_31,22:44:30,23:37:30,19,19,36,104,Completed,1,0,6,2023-03-12 22:00:00,22,Sunday,0,1,53.0
T06967,2023-03-12,22:30:00,Tram,Route_5,Station_7,Station_3,22:16:45,23:33:45,-2,7,38,22,Completed,1,0,6,2023-03-12 22:30:00,22,Sunday,0,1,77.0
T06986,2023-03-12,22:45:00,Metro,Route_17,Station_6,Station_10,22:24:00,00:04:00,10,9,52,99,Completed,1,0,6,2023-03-12 22:45:00,22,Sunday,0,1,100.0
T06980,2023-03-12,23:00:00,Metro,Route_12,Station_32,Station_16,23:36:45,00:13:45,17,0,24,21,Completed,0,0,6,2023-03-12 23:00:00,23,Sunday,1,0,37.0
T06925,2023-03-12,23:15:00,Metro,Route_3,Station_5,Station_40,23:34:45,00:49:45,1,1,43,91,Completed,1,0,6,2023-03-12 23:15:00,23,Sunday,0,0,75.0
T06968,2023-03-12,23:30:00,Bus,Route_14,Station_17,Station_21,23:17:15,23:55:15,8,11,6,18,Completed,1,0,6,2023-03-12 23:30:00,23,Sunday,0,1,38.0
T07052,2023-03-13,00:00:00,Bus,Route_1,Station_1,Station_14,00:59:15,02:01:15,9,21,5,94,Completed,1,0,0,2023-03-13 00:00:00,0,Monday,0,1,62.0
T07080,2023-03-13,00:15:00,Metro,Route_17,Station_14,Station_43,00:10:15,01:25:15,19,15,55,57,Completed,1,0,0,2023-03-13 00:15:00,0,Monday,0,1,75.0
T07058,2023-03-13,00:15:00,Train,Route_4,Station_44,Station_18,00:17:00,00:53:00,-2,19,40,58,Completed,1,0,0,2023-03-13 00:15:00,0,Monday,0,1,36.0
T07076,2023-03-13,00:30:00,Bus,Route_15,Station_41,Station_15,00:56:00,01:50:00,14,13,28,62,Completed,1,0,0,2023-03-13 00:30:00,0,Monday,0,1,54.0
T07021,2023-03-13,00:30:00,Bus,Route_18,Station_12,Station_3,00:49:45,01:19:45,3,2,58,65,Completed,1,0,0,2023-03-13 00:30:00,0,Monday,0,0,30.0
T07001,2023-03-13,00:30:00,Train,Route_18,Station_4,Station_34,00:31:00,02:01:00,9,9,31,49,Completed,1,0,0,2023-03-13 00:30:00,0,Monday,0,1,90.0
T07072,2023-03-13,01:00:00,Metro,Route_17,Station_32,Station_17,01:00:15,01:44:15,12,22,6,33,Completed,1,0,0,2023-03-13 01:00:00,1,Monday,0,1,44.0
T07049,2023-03-13,01:00:00,Metro,Route_10,Station_43,Station_19,01:00:45,03:00:45,10,13,35,107,Completed,1,0,0,2023-03-13 01:00:00,1,Monday,0,1,120.0
T07079,2023-03-13,01:45:00,Tram,Route_12,Station_25,Station_46,01:51:00,02:33:00,12,28,18,81,Completed,1,0,0,2023-03-13 01:45:00,1,Monday,0,1,42.0
T07085,2023-03-13,02:00:00,Tram,Route_14,Station_49,Station_24,02:12:30,03:55:30,8,5,6,42,Completed,1,0,0,2023-03-13 02:00:00,2,Monday,0,0,103.0
T07064,2023-03-13,02:15:00,Bus,Route_10,Station_32,Station_16,02:30:30,04:05:30,6,14,33,32,Completed,1,0,0,2023-03-13 02:15:00,2,Monday,0,1,95.0
T07029,2023-03-13,02:15:00,Tram,Route_12,Station_23,Station_30,02:11:15,03:53:15,1,16,19,86,Completed,1,0,0,2023-03-13 02:15:00,2,Monday,0,1,102.0
T07092,2023-03-13,02:15:00,Train,Route_7,Station_47,Station_39,02:04:45,03:56:45,8,9,16,63,Completed,1,0,0,2023-03-13 02:15:00,2,Monday,0,1,112.0
T07044,2023-03-13,02:30:00,Tram,Route_1,Station_40,Station_24,02:31:30,03:50:30,13,9,41,62,Completed,1,0,0,2023-03-13 02:30:00,2,Monday,0,1,79.0
T07045,2023-03-13,02:30:00,Metro,Route_17,Station_39,Station_15,02:53:00,03:56:00,20,-10,32,58,Completed,0,0,0,2023-03-13 02:30:00,2,Monday,1,0,63.0
T07040,2023-03-13,03:00:00,Metro,Route_15,Station_5,Station_27,03:17:00,04:21:00,19,6,24,87,Completed,1,0,0,2023-03-13 03:00:00,3,Monday,0,1,64.0
T07037,2023-03-13,03:00:00,Bus,Route_14,Station_34,Station_41,03:05:15,04:43:15,11,-2,43,87,Completed,0,0,0,2023-03-13 03:00:00,3,Monday,1,0,98.0
T07082,2023-03-13,03:15:00,Tram,Route_7,Station_15,Station_33,03:10:30,04:20:30,17,17,28,89,Completed,1,0,0,2023-03-13 03:15:00,3,Monday,0,1,70.0
T07019,2023-03-13,03:45:00,Metro,Route_8,Station_22,Station_8,03:11:30,04:42:30,14,2,25,58,Completed,1,0,0,2023-03-13 03:45:00,3,Monday,0,0,91.0
T07097,2023-03-13,04:00:00,Train,Route_7,Station_47,Station_20,04:31:45,05:25:45,15,5,14,69,Completed,1,0,0,2023-03-13 04:00:00,4,Monday,0,0,54.0
T07053,2023-03-13,04:15:00,Bus,Route_5,Station_25,Station_18,04:19:30,05:38:30,8,17,50,99,Completed,1,0,0,2023-03-13 04:15:00,4,Monday,0,1,79.0
T07067,2023-03-13,04:15:00,Metro,Route_8,Station_26,Station_3,04:05:45,05:20:45,14,13,18,99,Completed,1,0,0,2023-03-13 04:15:00,4,Monday,0,1,75.0
T07051,2023-03-13,04:15:00,Train,Route_13,Station_48,Station_22,04:27:30,05:30:30,2,10,41,74,Completed,1,0,0,2023-03-13 04:15:00,4,Monday,0,1,63.0
T07100,2023-03-13,04:30:00,Metro,Route_17,Station_12,Station_18,04:00:30,05:51:30,16,12,22,41,Completed,1,0,0,2023-03-13 04:30:00,4,Monday,0,1,111.0
T07087,2023-03-13,04:30:00,Bus,Route_15,Station_46,Station_6,04:20:15,06:17:15,10,-4,28,88,Completed,0,0,0,2023-03-13 04:30:00,4,Monday,1,0,117.0
T07094,2023-03-13,04:45:00,Metro,Route_16,Station_27,Station_23,04:54:00,05:38:00,22,18,18,30,Completed,1,0,0,2023-03-13 04:45:00,4,Monday,0,1,44.0
T07010,2023-03-13,05:30:00,Bus,Route_15,Station_19,Station_32,05:26:00,07:00:00,0,3,38,27,Completed,1,0,0,2023-03-13 05:30:00,5,Monday,0,0,94.0
T07048,2023-03-13,05:45:00,Train,Route_5,Station_1,Station_35,05:30:15,07:26:15,4,6,16,103,Completed,1,0,0,2023-03-13 05:45:00,5,Monday,0,1,116.0
T07099,2023-03-13,06:00:00,Train,Route_15,Station_42,Station_23,06:48:00,08:37:00,6,3,26,69,Completed,1,1,0,2023-03-13 06:00:00,6,Monday,0,0,109.0
T07069,2023-03-13,06:00:00,Train,Route_16,Station_46,Station_34,06:17:30,07:38:30,0,28,10,22,Completed,1,1,0,2023-03-13 06:00:00,6,Monday,0,1,81.0
T07020,2023-03-13,06:15:00,Bus,Route_14,Station_41,Station_4,06:40:45,07:39:45,9,16,40,33,Completed,1,1,0,2023-03-13 06:15:00,6,Monday,0,1,59.0
T07056,2023-03-13,07:00:00,Tram,Route_8,Station_34,Station_33,07:12:30,08:55:30,22,23,49,39,Completed,1,1,0,2023-03-13 07:00:00,7,Monday,0,1,103.0
T07098,2023-03-13,07:00:00,Tram,Route_8,Station_9,Station_25,07:38:30,08:23:30,11,5,40,11,Completed,1,1,0,2023-03-13 07:00:00,7,Monday,0,0,45.0
T07007,2023-03-13,07:15:00,Train,Route_12,Station_44,Station_8,07:38:15,08:56:15,10,17,26,92,Completed,1,1,0,2023-03-13 07:15:00,7,Monday,0,1,78.0
T07018,2023-03-13,07:15:00,Metro,Route_3,Station_26,Station_6,07:24:15,09:13:15,6,21,18,34,Completed,1,1,0,2023-03-13 07:15:00,7,Monday,0,1,109.0
T07065,2023-03-13,07:15:00,Train,Route_12,Station_29,Station_34,07:49:45,08:27:45,10,24,20,59,Completed,1,1,0,2023-03-13 07:15:00,7,Monday,0,1,38.0
T07066,2023-03-13,07:15:00,Metro,Route_10,Station_43,Station_4,07:38:00,08:55:00,16,12,40,23,Completed,1,1,0,2023-03-13 07:15:00,7,Monday,0,1,77.0
T07016,2023-03-13,07:30:00,Metro,Route_3,Station_2,Station_16,07:29:30,08:22:30,16,14,29,15,Completed,1,1,0,2023-03-13 07:30:00,7,Monday,0,1,53.0
T07083,2023-03-13,07:45:00,Metro,Route_18,Station_45,Station_35,07:52:30,08:49:30,18,1,36,85,Cancelled,1,1,0,2023-03-13 07:45:00,7,Monday,0,0,57.0
T07025,2023-03-13,08:00:00,Tram,Route_3,Station_15,Station_44,08:10:00,09:20:00,14,24,37,93,Completed,1,1,0,2023-03-13 08:00:00,8,Monday,0,1,70.0
T07039,2023-03-13,08:15:00,Train,Route_19,Station_3,Station_18,08:06:45,09:26:45,16,18,49,96,Completed,1,1,0,2023-03-13 08:15:00,8,Monday,0,1,80.0
T07091,2023-03-13,08:15:00,Bus,Route_1,Station_18,Station_20,08:09:15,09:48:15,8,26,40,39,Completed,1,1,0,2023-03-13 08:15:00,8,Monday,0,1,99.0
T07043,2023-03-13,08:30:00,Tram,Route_2,Station_21,Station_49,08:01:00,09:56:00,8,17,24,39,Completed,1,1,0,2023-03-13 08:30:00,8,Monday,0,1,115.0
T07071,2023-03-13,08:45:00,Train,Route_6,Station_14,Station_42,08:37:00,10:26:00,8,22,22,47,Completed,1,1,0,2023-03-13 08:45:00,8,Monday,0,1,109.0
T07014,2023-03-13,08:45:00,Bus,Route_5,Station_5,Station_46,08:46:45,10:41:45,6,11,42,67,Completed,1,1,0,2023-03-13 08:45:00,8,Monday,0,1,115.0
T07063,2023-03-13,09:00:00,Bus,Route_20,Station_21,Station_34,09:07:00,09:41:00,8,18,7,103,Completed,1,1,0,2023-03-13 09:00:00,9,Monday,0,1,34.0
T07095,2023-03-13,09:00:00,Metro,Route_9,Station_7,Station_31,09:26:00,11:21:00,-2,22,27,50,Completed,1,1,0,2023-03-13 09:00:00,9,Monday,0,1,115.0
T07078,2023-03-13,09:15:00,Tram,Route_1,Station_12,Station_10,09:54:30,11:36:30,11,10,36,103,Completed,1,1,0,2023-03-13 09:15:00,9,Monday,0,1,102.0
T07057,2023-03-13,09:30:00,Bus,Route_12,Station_31,Station_20,09:53:15,11:42:15,3,11,49,66,Completed,1,1,0,2023-03-13 09:30:00,9,Monday,0,1,109.0
T07024,2023-03-13,09:45:00,Bus,Route_20,Station_38,Station_27,09:45:00,10:16:00,0,30,20,45,Completed,1,1,0,2023-03-13 09:45:00,9,Monday,0,1,31.0
T07026,2023-03-13,10:30:00,Metro,Route_16,Station_10,Station_17,10:40:45,12:12:45,5,9,9,73,Completed,1,0,0,2023-03-13 10:30:00,10,Monday,0,1,92.0
T07059,2023-03-13,10:45:00,Train,Route_3,Station_39,Station_4,10:14:45,11:16:45,1,16,8,107,Completed,1,0,0,2023-03-13 10:45:00,10,Monday,0,1,62.0
T07032,2023-03-13,11:15:00,Tram,Route_13,Station_26,Station_4,11:09:15,13:04:15,16,12,25,25,Completed,1,0,0,2023-03-13 11:15:00,11,Monday,0,1,115.0
T07017,2023-03-13,11:15:00,Tram,Route_7,Station_42,Station_39,11:06:15,12:55:15,4,0,44,97,Completed,0,0,0,2023-03-13 11:15:00,11,Monday,1,0,109.0
T07034,2023-03-13,11:45:00,Train,Route_11,Station_47,Station_2,11:35:45,13:09:45,7,16,55,87,Completed,1,0,0,2023-03-13 11:45:00,11,Monday,0,1,94.0
T07023,2023-03-13,12:00:00,Train,Route_20,Station_12,Station_14,12:57:15,13:31:15,18,14,18,99,Completed,1,0,0,2023-03-13 12:00:00,12,Monday,0,1,34.0
T07033,2023-03-13,12:45:00,Metro,Route_3,Station_6,Station_36,12:22:30,13:01:30,14,20,43,81,Completed,1,0,0,2023-03-13 12:45:00,12,Monday,0,1,39.0
T07006,2023-03-13,13:00:00,Tram,Route_20,Station_30,Station_2,13:56:45,15:45:45,14,20,35,23,Completed,1,0,0,2023-03-13 13:00:00,13,Monday,0,1,109.0
T07090,2023-03-13,13:00:00,Tram,Route_17,Station_46,Station_27,13:24:15,14:00:15,13,2,18,40,Completed,1,0,0,2023-03-13 13:00:00,13,Monday,0,0,36.0
T07005,2023-03-13,13:15:00,Metro,Route_6,Station_36,Station_7,13:48:45,15:30:45,7,21,10,75,Completed,1,0,0,2023-03-13 13:15:00,13,Monday,0,1,102.0
T07047,2023-03-13,13:15:00,Bus,Route_20,Station_7,Station_39,13:48:15,15:31:15,16,11,16,77,Completed,1,0,0,2023-03-13 13:15:00,13,Monday,0,1,103.0
T07055,2023-03-13,13:30:00,Bus,Route_14,Station_24,Station_5,13:21:45,14:03:45,0,6,20,74,Completed,1,0,0,2023-03-13 13:30:00,13,Monday,0,1,42.0
T07012,2023-03-13,13:30:00,Train,Route_18,Station_17,Station_49,13:38:15,14:48:15,18,0,21,64,Completed,0,0,0,2023-03-13 13:30:00,13,Monday,1,0,70.0
T07035,2023-03-13,13:45:00,Metro,Route_1,Station_50,Station_14,13:27:15,15:10:15,10,22,49,93,Completed,1,0,0,2023-03-13 13:45:00,13,Monday,0,1,103.0
T07011,2023-03-13,14:15:00,Bus,Route_18,Station_27,Station_4,14:00:45,15:44:45,11,17,27,87,Completed,1,0,0,2023-03-13 14:15:00,14,Monday,0,1,104.0
T07061,2023-03-13,14:15:00,Bus,Route_2,Station_21,Station_40,14:27:15,15:43:15,11,0,18,49,Completed,0,0,0,2023-03-13 14:15:00,14,Monday,1,0,76.0
T07028,2023-03-13,14:15:00,Train,Route_12,Station_27,Station_45,14:55:15,15:58:15,6,13,11,34,Completed,1,0,0,2023-03-13 14:15:00,14,Monday,0,1,63.0
T07050,2023-03-13,14:45:00,Bus,Route_16,Station_32,Station_10,14:30:45,16:30:45,20,10,50,34,Completed,1,0,0,2023-03-13 14:45:00,14,Monday,0,1,120.0
T07041,2023-03-13,14:45:00,Metro,Route_19,Station_8,Station_34,14:58:00,16:23:00,1,10,36,12,Completed,1,0,0,2023-03-13 14:45:00,14,Monday,0,1,85.0
T07070,2023-03-13,15:15:00,Tram,Route_8,Station_46,Station_14,15:42:30,17:23:30,19,12,19,78,Completed,1,0,0,2023-03-13 15:15:00,15,Monday,0,1,101.0
T07036,2023-03-13,15:15:00,Tram,Route_8,Station_4,Station_14,15:57:30,16:47:30,2,21,48,35,Completed,1,0,0,2023-03-13 15:15:00,15,Monday,0,1,50.0
T07081,2023-03-13,15:30:00,Bus,Route_5,Station_28,Station_45,15:54:30,17:15:30,7,5,21,49,Cancelled,1,0,0,2023-03-13 15:30:00,15,Monday,0,0,81.0
T07096,2023-03-13,15:45:00,Train,Route_1,Station_14,Station_34,15:24:30,15:56:30,4,-1,45,47,Completed,0,0,0,2023-03-13 15:45:00,15,Monday,1,0,32.0
T07042,2023-03-13,16:00:00,Tram,Route_9,Station_42,Station_33,16:09:00,17:56:00,17,14,58,47,Completed,1,1,0,2023-03-13 16:00:00,16,Monday,0,1,107.0
T07002,2023-03-13,16:30:00,Train,Route_13,Station_10,Station_18,16:56:30,17:46:30,21,30,51,77,Completed,1,1,0,2023-03-13 16:30:00,16,Monday,0,1,50.0
T07088,2023-03-13,16:45:00,Tram,Route_13,Station_29,Station_43,16:29:15,18:25:15,-10,8,48,16,Completed,1,1,0,2023-03-13 16:45:00,16,Monday,0,1,116.0
T07038,2023-03-13,16:45:00,Metro,Route_9,Station_37,Station_9,16:13:30,18:11:30,0,18,38,103,Completed,1,1,0,2023-03-13 16:45:00,16,Monday,0,1,118.0
T07008,2023-03-13,16:45:00,Bus,Route_16,Station_17,Station_41,16:57:15,18:19:15,11,30,9,39,Completed,1,1,0,2023-03-13 16:45:00,16,Monday,0,1,82.0
T07013,2023-03-13,16:45:00,Bus,Route_9,Station_27,Station_35,16:03:00,16:49:00,14,3,49,28,Completed,1,1,0,2023-03-13 16:45:00,16,Monday,0,0,46.0
T07004,2023-03-13,17:30:00,Metro,Route_16,Station_47,Station_6,17:41:15,18:25:15,11,30,31,44,Completed,1,1,0,2023-03-13 17:30:00,17,Monday,0,1,44.0
T07030,2023-03-13,18:00:00,Metro,Route_6,Station_15,Station_8,18:26:45,19:11:45,3,5,56,42,Completed,1,1,0,2023-03-13 18:00:00,18,Monday,0,0,45.0
T07077,2023-03-13,18:30:00,Metro,Route_1,Station_29,Station_12,18:00:30,19:22:30,10,11,27,42,Completed,1,1,0,2023-03-13 18:30:00,18,Monday,0,1,82.0
T07075,2023-03-13,18:30:00,Tram,Route_10,Station_6,Station_31,18:26:15,20:01:15,7,18,44,87,Completed,1,1,0,2023-03-13 18:30:00,18,Monday,0,1,95.0
T07015,2023-03-13,18:45:00,Metro,Route_3,Station_17,Station_9,18:52:15,19:51:15,18,13,18,47,Completed,1,1,0,2023-03-13 18:45:00,18,Monday,0,1,59.0
T07027,2023-03-13,19:30:00,Tram,Route_9,Station_16,Station_29,19:35:00,20:41:00,10,6,19,19,Completed,1,1,0,2023-03-13 19:30:00,19,Monday,0,1,66.0
T07022,2023-03-13,19:45:00,Tram,Route_12,Station_46,Station_32,19:35:30,21:18:30,2,-4,47,66,Completed,0,1,0,2023-03-13 19:45:00,19,Monday,1,0,103.0
T07093,2023-03-13,19:45:00,Metro,Route_19,Station_16,Station_28,19:39:00,21:20:00,24,24,37,37,Completed,1,1,0,2023-03-13 19:45:00,19,Monday,0,1,101.0
T07003,2023-03-13,20:00:00,Tram,Route_19,Station_48,Station_34,20:03:15,22:00:15,11,1,57,87,Completed,1,0,0,2023-03-13 20:00:00,20,Monday,0,0,117.0
T07054,2023-03-13,20:00:00,Train,Route_14,Station_37,Station_21,20:35:00,21:41:00,0,25,35,109,Completed,1,0,0,2023-03-13 20:00:00,20,Monday,0,1,66.0
T07089,2023-03-13,20:45:00,Bus,Route_1,Station_11,Station_34,20:58:45,21:53:45,8,0,39,47,Completed,0,0,0,2023-03-13 20:45:00,20,Monday,1,0,55.0
T07086,2023-03-13,21:00:00,Bus,Route_5,Station_41,Station_10,21:03:15,22:44:15,24,28,21,25,Completed,1,0,0,2023-03-13 21:00:00,21,Monday,0,1,101.0
T07060,2023-03-13,21:15:00,Tram,Route_7,Station_38,Station_27,21:53:15,23:51:15,17,14,32,30,Completed,1,0,0,2023-03-13 21:15:00,21,Monday,0,1,118.0
T07062,2023-03-13,21:15:00,Tram,Route_13,Station_9,Station_50,21:43:45,22:17:45,1,30,23,101,Completed,1,0,0,2023-03-13 21:15:00,21,Monday,0,1,34.0
T07074,2023-03-13,21:30:00,Tram,Route_10,Station_4,Station_10,21:06:45,22:09:45,6,4,50,106,Completed,1,0,0,2023-03-13 21:30:00,21,Monday,0,0,63.0
T07009,2023-03-13,22:00:00,Bus,Route_9,Station_46,Station_22,22:11:00,23:56:00,6,0,58,15,Completed,0,0,0,2023-03-13 22:00:00,22,Monday,1,0,105.0
T07031,2023-03-13,23:00:00,Train,Route_13,Station_20,Station_36,23:05:30,00:12:30,13,29,27,50,Completed,1,0,0,2023-03-13 23:00:00,23,Monday,0,1,67.0
T07084,2023-03-13,23:00:00,Train,Route_12,Station_30,Station_38,23:12:00,23:42:00,7,1,36,24,Completed,1,0,0,2023-03-13 23:00:00,23,Monday,0,0,30.0
T07046,2023-03-13,23:15:00,Metro,Route_5,Station_24,Station_46,23:39:45,00:40:45,-3,6,44,12,Completed,1,0,0,2023-03-13 23:15:00,23,Monday,0,1,61.0
T07068,2023-03-13,23:15:00,Metro,Route_12,Station_40,Station_37,23:52:00,00:39:00,3,18,17,52,Completed,1,0,0,2023-03-13 23:15:00,23,Monday,0,1,47.0
T07073,2023-03-13,23:45:00,Bus,Route_6,Station_17,Station_6,23:34:00,00:50:00,14,1,24,56,Completed,1,0,0,2023-03-13 23:45:00,23,Monday,0,0,76.0
T07195,2023-03-14,00:00:00,Bus,Route_10,Station_9,Station_42,00:56:45,01:27:45,4,0,39,108,Completed,0,0,1,2023-03-14 00:00:00,0,Tuesday,1,0,31.0
T07169,2023-03-14,00:00:00,Metro,Route_7,Station_13,Station_31,00:19:45,01:25:45,2,13,9,23,Completed,1,0,1,2023-03-14 00:00:00,0,Tuesday,0,1,66.0
T07192,2023-03-14,00:00:00,Metro,Route_6,Station_11,Station_37,00:00:00,00:43:00,4,6,13,75,Completed,1,0,1,2023-03-14 00:00:00,0,Tuesday,0,1,43.0
T07130,2023-03-14,00:00:00,Train,Route_15,Station_21,Station_24,00:31:00,01:36:00,14,4,33,38,Completed,1,0,1,2023-03-14 00:00:00,0,Tuesday,0,0,65.0
T07161,2023-03-14,00:00:00,Metro,Route_5,Station_24,Station_26,00:46:30,01:26:30,20,-9,10,13,Completed,0,0,1,2023-03-14 00:00:00,0,Tuesday,1,0,40.0
T07103,2023-03-14,00:15:00,Metro,Route_19,Station_37,Station_7,00:59:45,02:10:45,12,0,29,35,Completed,0,0,1,2023-03-14 00:15:00,0,Tuesday,1,0,71.0
T07135,2023-03-14,00:30:00,Bus,Route_5,Station_24,Station_48,00:34:15,01:47:15,13,21,35,21,Completed,1,0,1,2023-03-14 00:30:00,0,Tuesday,0,1,73.0
T07194,2023-03-14,00:30:00,Tram,Route_7,Station_27,Station_24,00:38:15,01:51:15,10,5,26,11,Completed,1,0,1,2023-03-14 00:30:00,0,Tuesday,0,0,73.0
T07152,2023-03-14,00:45:00,Train,Route_16,Station_35,Station_30,00:11:45,00:47:45,11,15,6,26,Completed,1,0,1,2023-03-14 00:45:00,0,Tuesday,0,1,36.0
T07145,2023-03-14,01:45:00,Tram,Route_16,Station_14,Station_33,01:12:30,01:50:30,5,24,49,44,Completed,1,0,1,2023-03-14 01:45:00,1,Tuesday,0,1,38.0
T07127,2023-03-14,01:45:00,Bus,Route_10,Station_16,Station_40,01:13:30,01:53:30,13,30,9,19,Completed,1,0,1,2023-03-14 01:45:00,1,Tuesday,0,1,40.0
T07164,2023-03-14,01:45:00,Train,Route_11,Station_24,Station_43,01:32:30,03:20:30,15,27,31,95,Completed,1,0,1,2023-03-14 01:45:00,1,Tuesday,0,1,108.0
T07198,2023-03-14,01:45:00,Train,Route_4,Station_19,Station_6,01:44:45,02:55:45,12,25,29,52,Completed,1,0,1,2023-03-14 01:45:00,1,Tuesday,0,1,71.0
T07139,2023-03-14,01:45:00,Bus,Route_5,Station_30,Station_20,01:06:15,02:29:15,10,-4,12,30,Completed,0,0,1,2023-03-14 01:45:00,1,Tuesday,1,0,83.0
T07168,2023-03-14,02:00:00,Bus,Route_15,Station_44,Station_30,02:27:45,02:59:45,4,16,59,24,Completed,1,0,1,2023-03-14 02:00:00,2,Tuesday,0,1,32.0
T07131,2023-03-14,02:15:00,Metro,Route_3,Station_47,Station_48,02:11:45,04:11:45,5,25,5,44,Completed,1,0,1,2023-03-14 02:15:00,2,Tuesday,0,1,120.0
T07172,2023-03-14,02:15:00,Bus,Route_3,Station_21,Station_8,02:06:45,02:45:45,2,-1,24,94,Completed,0,0,1,2023-03-14 02:15:00,2,Tuesday,1,0,39.0
T07199,2023-03-14,02:30:00,Metro,Route_1,Station_23,Station_4,02:48:45,03:49:45,3,8,48,94,Completed,1,0,1,2023-03-14 02:30:00,2,Tuesday,0,1,61.0
T07144,2023-03-14,02:30:00,Bus,Route_14,Station_30,Station_10,02:12:00,04:06:00,0,16,27,94,Completed,1,0,1,2023-03-14 02:30:00,2,Tuesday,0,1,114.0
T07177,2023-03-14,02:45:00,Bus,Route_4,Station_33,Station_7,02:05:30,03:36:30,18,17,36,69,Completed,1,0,1,2023-03-14 02:45:00,2,Tuesday,0,1,91.0
T07196,2023-03-14,02:45:00,Bus,Route_18,Station_32,Station_47,02:01:45,03:03:45,10,16,15,53,Completed,1,0,1,2023-03-14 02:45:00,2,Tuesday,0,1,62.0
